run_id,alpha-train,alpha-eval,lambda-frames-train,lambda-actions-train,lambda-frames-eval,lambda-actions-eval,eps-train,eps-eval,radius-gw,rho,n-frames,n-clusters,learning-rate,ub-frames,ub-actions,weight-decay,Data,Epochs,MLP,STD-Feats,State,Actions,Experiment,F1 Full,F1 Per,MIOU Full,MIOU Per,MOF Full,MOF Per
777,0.1,0.6,0.05,0.05,0.5,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
778,0.1,0.6,0.05,0.05,0.5,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
779,0.1,0.6,0.05,0.05,0.5,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
780,0.1,0.6,0.05,0.05,0.5,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
781,0.1,0.6,0.05,0.05,0.5,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
782,0.1,0.6,0.05,0.05,0.5,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
783,0.1,0.6,0.05,0.05,1.0,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
784,0.1,0.6,0.05,0.05,1.0,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
785,0.1,0.6,0.05,0.05,1.0,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
786,0.1,0.6,0.05,0.05,1.0,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
787,0.1,0.6,0.05,0.05,1.0,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
788,0.1,0.6,0.05,0.05,1.0,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
789,0.1,0.6,0.05,0.05,1.0,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
790,0.1,0.6,0.05,0.05,1.0,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
791,0.1,0.6,0.05,0.05,1.0,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
792,0.1,0.6,0.05,0.05,1.0,0.5,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
793,0.1,0.6,0.05,0.05,1.0,0.5,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
794,0.1,0.6,0.05,0.05,1.0,0.5,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
795,0.1,0.6,0.05,0.05,1.0,0.5,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
796,0.1,0.6,0.05,0.05,1.0,0.5,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
797,0.1,0.6,0.05,0.05,1.0,0.5,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
798,0.1,0.6,0.05,0.05,1.0,0.5,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
799,0.1,0.6,0.05,0.05,1.0,0.5,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
800,0.1,0.6,0.05,0.05,1.0,0.5,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
801,0.1,0.6,0.05,0.05,1.0,1.0,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
802,0.1,0.6,0.05,0.05,1.0,1.0,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
803,0.1,0.6,0.05,0.05,1.0,1.0,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
804,0.1,0.6,0.05,0.05,1.0,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
805,0.1,0.6,0.05,0.05,1.0,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
806,0.1,0.6,0.05,0.05,1.0,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
807,0.1,0.6,0.05,0.05,1.0,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
808,0.1,0.6,0.05,0.05,1.0,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
809,0.1,0.6,0.05,0.05,1.0,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
810,0.1,0.6,0.05,0.5,0.05,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
811,0.1,0.6,0.05,0.5,0.05,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
812,0.1,0.6,0.05,0.5,0.05,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
813,0.1,0.6,0.05,0.5,0.05,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
814,0.1,0.6,0.05,0.5,0.05,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
815,0.1,0.6,0.05,0.5,0.05,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
816,0.1,0.6,0.05,0.5,0.05,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
817,0.1,0.6,0.05,0.5,0.05,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
818,0.1,0.6,0.05,0.5,0.05,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
819,0.1,0.6,0.05,0.5,0.05,0.5,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
820,0.1,0.6,0.05,0.5,0.05,0.5,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
821,0.1,0.6,0.05,0.5,0.05,0.5,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
822,0.1,0.6,0.05,0.5,0.05,0.5,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
823,0.1,0.6,0.05,0.5,0.05,0.5,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
824,0.1,0.6,0.05,0.5,0.05,0.5,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
825,0.1,0.6,0.05,0.5,0.05,0.5,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
826,0.1,0.6,0.05,0.5,0.05,0.5,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
827,0.1,0.6,0.05,0.5,0.05,0.5,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
828,0.1,0.6,0.05,0.5,0.05,1.0,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
829,0.1,0.6,0.05,0.5,0.05,1.0,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
830,0.1,0.6,0.05,0.5,0.05,1.0,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
831,0.1,0.6,0.05,0.5,0.05,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
832,0.1,0.6,0.05,0.5,0.05,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
833,0.1,0.6,0.05,0.5,0.05,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
834,0.1,0.6,0.05,0.5,0.05,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
835,0.1,0.6,0.05,0.5,0.05,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
836,0.1,0.6,0.05,0.5,0.05,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
837,0.1,0.6,0.05,0.5,0.5,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
838,0.1,0.6,0.05,0.5,0.5,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
839,0.1,0.6,0.05,0.5,0.5,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
840,0.1,0.6,0.05,0.5,0.5,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
841,0.1,0.6,0.05,0.5,0.5,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
842,0.1,0.6,0.05,0.5,0.5,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
843,0.1,0.6,0.05,0.5,0.5,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
844,0.1,0.6,0.05,0.5,0.5,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
845,0.1,0.6,0.05,0.5,0.5,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
846,0.1,0.6,0.05,0.5,0.5,0.5,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
847,0.1,0.6,0.05,0.5,0.5,0.5,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
848,0.1,0.6,0.05,0.5,0.5,0.5,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
849,0.1,0.6,0.05,0.5,0.5,0.5,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
850,0.1,0.6,0.05,0.5,0.5,0.5,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
851,0.1,0.6,0.05,0.5,0.5,0.5,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
852,0.1,0.6,0.05,0.5,0.5,0.5,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
853,0.1,0.6,0.05,0.5,0.5,0.5,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
854,0.1,0.6,0.05,0.5,0.5,0.5,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
855,0.1,0.6,0.05,0.5,0.5,1.0,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
856,0.1,0.6,0.05,0.5,0.5,1.0,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
857,0.1,0.6,0.05,0.5,0.5,1.0,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
858,0.1,0.6,0.05,0.5,0.5,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
859,0.1,0.6,0.05,0.5,0.5,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3905923366546631,0.8249334096908569,0.2713245153427124,0.7878822088241577,0.42942944169044495,0.8901989459991455
860,0.1,0.6,0.05,0.5,0.5,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.7089999914169312,0.22973960638046265,0.6416040062904358,0.40040040016174316,0.8320510983467102
861,0.1,0.6,0.05,0.5,0.5,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3336585462093353,0.7395332455635071,0.23474529385566711,0.6363188028335571,0.38038039207458496,0.7635432481765747
862,0.1,0.6,0.05,0.5,0.5,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35108014941215515,0.6974000334739685,0.23586611449718475,0.6226072907447815,0.38838839530944824,0.7670164704322815
863,0.1,0.6,0.05,0.5,0.5,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
864,0.1,0.6,0.05,0.5,1.0,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30292683839797974,0.6182000637054443,0.21797893941402435,0.525092601776123,0.36736735701560974,0.6860280632972717
865,0.1,0.6,0.05,0.5,1.0,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2894773781299591,0.6623333692550659,0.21762098371982574,0.5569894909858704,0.3633633553981781,0.7093312740325928
866,0.1,0.6,0.05,0.5,1.0,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29770034551620483,0.655799925327301,0.220452219247818,0.5418261885643005,0.3653653562068939,0.7104908227920532
867,0.1,0.6,0.05,0.5,1.0,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.37958189845085144,0.8630666136741638,0.26304617524147034,0.8404893279075623,0.4164164066314697,0.9126445651054382
